# BEAST v1.8.0pre Prerelease r5356, r5356
# Generated Fri Dec 13 11:35:16 NZDT 2013 [seed=1386887715540]
state	posterior	prior	likelihood	treeLikelihood	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline	meanRate	coefficientOfVariation	covariance	treeModel.rootHeight	clock.rate	binary.frequencies1	binary.frequencies2	tmrca(baltic)	tmrca(baltoslav)	tmrca(celtic)	tmrca(germanic)	tmrca(indoiranian)	tmrca(iraniangrp)	tmrca(italic)	tmrca(northwestgermnc)	tmrca(toch)	tmrca(westgermnc)	age(luvian)	age(avestan)	age(oldnorse)	age(latin)	age(oldpersian)	age(oldhighgerman)	age(hittite)	age(vedic)	age(ancientgreek)	age(lycian)	age(gothic)	age(oldchurchslavonic)	age(oscan)	age(oldirish)	age(tocharian_a)	age(classicalarmenian)	age(oldenglish)	age(tocharian_b)	age(oldprussian)	age(umbrian)
58000	-15689.239333608159	-192.37905841131754	-15496.860275196841	-15496.860275196841	3.293699679963797E18	9.573699481671774E14	8.385287691248816E16	1.15134491758021616E17	1.2132928832585017E19	2.0	4.0	12.0	1.0	4.0	-905.9267092055886	4.4970941710958126E-5	1.0664217829960503E-15	0.9772727272727271	7522.290445118756	4.4970941710958106E-5	0.8746494459479065	0.1253505540520936	1342.8011863377524	3246.4461106404997	2834.1270444505944	2274.9548911699635	3879.3760699728	3024.459475354755	2847.0676597872653	1888.9675634651167	1735.8119691980235	1508.480010607346	3498.174396433658	2505.3044635725855	876.6322513433025	2160.3513248096588	2317.0436967426926	982.7827338823877	3215.6273645611354	3157.1162617263462	2371.9118766911847	2289.47720204793	1604.9970654430672	940.906532140881	2068.4048908913173	1069.513710514588	1350.2359262197135	1433.8164313657205	1053.2485700893722	1312.175173402822	741.5834586543515	2294.4890992140085
60000	-15695.993386788972	-188.48940415731198	-15507.50398263166	-15507.50398263166	5.5540127828764078E18	4.204920143388954E15	1.14144988436375526E18	1.17766850236019917E18	7.749695083605467E19	5.0	3.0	2.0	6.0	7.0	-977.1258205588745	4.363070421959672E-5	0.0	NaN	7944.309929102608	4.363070421959672E-5	0.8746391445526078	0.1253608554473922	1342.7856873244916	3246.3489882390923	2953.9572497918452	2299.825035740546	4020.899037138261	2902.7797457841607	2816.7319091059476	1839.0702210289087	1735.8180537543035	1608.605638131492	3493.1291619909775	2517.280308624257	758.9692226700882	2105.4648437474157	2235.274104563547	1045.827320514735	3407.569950072773	3079.571920213103	2440.013403407186	2504.6817949878887	1702.498130272851	924.4433017749426	2104.991748171336	1238.4718224969668	1274.456535956876	1417.3123472029495	1013.3297502040137	1257.966221958455	722.3647513947985	2276.8802708457556
62000	-15680.516598353744	-183.3676433134737	-15497.148955040271	-15497.148955040271	9.85755439750303E18	1.246375360795602E16	4.517702480489835E18	4.1354160676840077E17	9.469915358729065E20	4.0	8.0	5.0	3.0	3.0	-952.7946332926349	4.352565934599445E-5	3.1480932372842067E-16	0.9772727272727271	8138.434643746441	4.3525659345994436E-5	0.8785058018606	0.12149419813940003	1362.0128405014661	3369.1750315576314	2843.6738092969345	2324.019467612118	3877.625915082589	3090.63327444249	2839.920432970454	1899.029809304365	1750.0859470809594	1556.1011691885255	3510.867023581372	2506.538654192522	775.6193427939257	1876.1232448878354	2430.4834723415856	1036.5938603256707	3407.569950072773	3079.571920213103	2292.883053911452	2440.602654583309	1702.498130272851	999.7410452937579	2182.2255872421347	1202.5522138017423	1291.6696304783386	1387.555786979567	1086.7494229246372	1391.5181052318253	597.5097345117517	2285.7030069239345
64000	-15678.056199124223	-178.39118805873187	-15499.665011065492	-15499.665011065492	7.4036433761570949E18	3.348566469152902E16	2.9407177908378124E19	1.7983099529778864E17	1.210575757409734E22	3.0	4.0	5.0	7.0	4.0	-988.1913690457504	4.391226166467461E-5	4.6805662692280455E-16	0.9772727272727271	8160.631887661548	4.391226166467461E-5	0.876932399060606	0.12306760093939402	1363.805668251249	3319.3303255085707	2843.628465557572	2324.040062722904	3925.8742286514976	3005.1400159186246	2839.92330871959	1861.7808943449104	1750.1143331031258	1524.2114748102504	3428.5023639639467	2504.303368984705	759.1421014960654	1988.90729705127	2340.2067952835982	1038.6957524878665	3355.0473751094232	3089.947552369807	2395.440519391386	2376.95620894005	1702.352993649477	1020.344873983192	2189.1283015790937	1228.302756531665	1354.8612191578623	1445.107002331119	976.1680322360302	1312.3354424397405	665.8167951487422	2354.6940549571905
66000	-15684.46866749111	-189.03134712821452	-15495.437320362895	-15495.437320362895	6.2643484031767E19	9.7490458527364448E16	5.937879657901422E19	3.6003332883838956E18	2.459183492255093E22	5.0	4.0	4.0	4.0	6.0	-1046.7663967962676	4.4210859350712455E-5	4.648953984873851E-16	0.9772727272727271	8316.28234307402	4.421085935071244E-5	0.8723789092983143	0.12762109070168587	1370.0226636205455	3312.6129118956146	2924.874667473588	2311.076917918455	3851.9919893896626	3174.07736208394	2815.3864482830136	1829.3971790439477	1813.695457792662	1513.9705749045806	3356.807648424994	2561.4542140829353	812.6486839844847	2136.593870030657	2456.1470357753383	994.1034139963248	3236.876599027554	3088.759400286127	2395.440519391386	2451.8434641842405	1666.211359450752	951.4089036836896	1964.8758155908472	1284.4137962871855	1282.1021159855572	1379.7602728583067	1094.7778350366398	1412.9083301974852	701.2675070703549	2371.489972917243
68000	-15691.980194032889	-189.18620975722882	-15502.79398427566	-15502.79398427566	5.3386721128549496E20	2.7269192203017329E18	8.938037463511432E19	3.7439887736535849E18	3.935519070302508E22	5.0	3.0	4.0	10.0	1.0	-1029.4339849408377	4.4533181287386126E-5	6.153741092566968E-16	0.9772727272727274	8351.072844503635	4.453318128738612E-5	0.8742692842691342	0.12573071573086586	1379.449507820296	3335.327689464937	2787.9545189641512	2399.6502619916873	3779.037300553356	3077.1787108534227	2874.592390670967	1789.119720034779	1844.114773825335	1561.4092955101041	3356.807648424994	2571.3209299067407	809.358060565916	2210.0255522334755	2359.354396520579	1087.4430582496032	3442.2401725871373	2963.5222224968124	2479.726512448856	2346.4968208180744	1689.842383241728	962.879418730843	2096.718069871944	1162.7129983998557	1397.8622010437168	1251.4810857849118	1055.7250800398992	1179.35139418764	602.7751046683866	2249.949265376159
70000	-15689.767924267395	-186.86045040886546	-15502.90747385853	-15502.90747385853	1.6492227420580133E21	1.13168445530161E19	5.8266719514482056E20	6.062247060823623E19	1.67437118402103E23	5.0	2.0	7.0	4.0	5.0	-1116.2969014842026	4.656678557000087E-5	1.4712507225722462E-16	0.9772727272727271	7468.292579433084	4.6566785570000876E-5	0.875440427714312	0.12455957228568823	1348.2164436348628	3339.708954358701	2980.6587481894417	2402.784963566146	3701.858364728353	2931.07593993467	2995.698758071699	1992.0555054022407	1816.2843630332193	1548.2068082317994	3451.9591504498057	2518.2944333525215	798.264943637922	2246.2413233622237	2381.1476000605535	1087.4430582496032	3466.8194952891977	2961.506611728605	2466.228398221671	2298.0651113008266	1690.4020633507512	1004.6580449431093	2043.8012832352324	1169.8168344719927	1425.1982768935366	1645.6563401699316	1033.4758742595652	1354.4789250739232	489.5388717707504	2249.949265376159
72000	-15685.441552261735	-182.97260006489591	-15502.46895219684	-15502.46895219684	3.05122333646315E22	8.4648143676046E19	1.0913542593604502E22	7.51699818912381E20	2.951542729124752E23	3.0	8.0	7.0	2.0	3.0	-1135.8706555244944	4.444892856120561E-5	6.165405478639715E-16	0.9772727272727271	7801.683177770505	4.4448928561205607E-5	0.8730273391094493	0.12697266089055076	1359.2647967586786	3336.184941095257	2907.002331282866	2422.3682054257947	3835.4285385744274	3158.87148834767	2858.5545657626517	1907.6476133878277	1831.1674464526225	1529.652698446539	3357.9695597389973	2522.6998124647093	817.0304940654902	2110.6966684866234	2319.711638575095	984.9702748319011	3611.9538132638945	2975.68778355916	2417.6296155605824	2301.0715921184546	1690.4020633507512	984.1442964590875	2267.1613165146705	1304.7357157615886	1412.5930468253548	1299.6962022641544	1050.4500651183478	1447.6840240366846	718.2040787113077	2189.8535097565964
74000	-15688.119297714285	-180.48429455752182	-15507.635003156764	-15507.635003156764	2.629556644402075E24	1.444164826101788E21	3.797696068169185E23	8.128186593050558E21	1.1280002974952485E24	3.0	1.0	2.0	11.0	6.0	-1213.2368987377515	4.2496318984147704E-5	1.1285210810917792E-15	0.9772727272727273	8319.371125346643	4.249631898414773E-5	0.8739865706925274	0.1260134293074727	1359.3032303961763	3312.2309298245123	3220.2384149425393	2393.91969561956	3875.5758818772338	3140.7037721446195	2914.007658611748	1861.5256820517695	1831.1534167821853	1524.774009822765	3449.95075266668	2508.3657086054614	792.1801175060302	2115.0756371116413	2465.902012120095	1022.4355218091098	3690.110285383688	3042.512803076224	2401.6275762522587	2301.0715921184546	1627.7585506689234	1006.108307542936	2179.427042954241	1233.6968874294348	1282.267266698727	1499.4094429111324	1037.4216911546976	1309.887995547904	728.0758617184496	1974.8722986829023
76000	-15683.572208719457	-184.5508759707164	-15499.02133274874	-15499.02133274874	1.8737132150643022E24	1.1184344963224084E22	3.19161331579596E24	1.1122937045048706E23	3.25915338119763E24	2.0	2.0	3.0	10.0	6.0	-1251.9051113852247	4.40366447225612E-5	7.778909740894757E-16	0.9772727272727274	8291.703294580899	4.403664472256118E-5	0.8801666600946023	0.11983333990539768	1324.5689872747257	3332.562667901481	2733.3313383290397	2297.6078341646726	3776.504669203145	2909.4295450209515	2839.5157383916962	1892.3323117057614	1779.5602813271087	1560.4135035649645	3194.951626119337	2507.5720317403075	807.1197190578645	2136.837033061424	2342.906255752649	1114.2293163950474	3319.6484078098006	3037.5145653975355	2401.6275762522587	2304.0332372338503	1655.4727453440398	944.2327717190202	2230.706863192182	1162.0337705602005	1356.3145129029297	1537.6128682718222	1010.3453893390847	1255.227499412638	837.5329004991004	2319.8476398900493
78000	-15685.410504638236	-180.59212837290343	-15504.818376265332	-15504.818376265332	7.1982411892914E24	1.6572882471377853E23	3.4818615986299147E24	2.5283609875460263E23	7.13734534696016E24	4.0	7.0	1.0	7.0	4.0	-1265.8243352160646	4.2941706143739796E-5	3.1909033464297276E-16	0.9772727272727271	8391.54355023722	4.2941706143739796E-5	0.8738281120553432	0.12617188794465672	1350.1152449752117	3367.2011042531303	3106.0232245964303	2382.3382528925417	3772.024727256567	3080.023064950675	2846.5306709236634	1800.2061134421147	1752.874981135504	1542.4527035419496	3236.877745872236	2611.194695189577	792.4834463879258	1954.663592901249	2453.5702621209266	1078.7796165673503	3510.0193668718066	3037.5145653975355	2390.9159963787765	2466.570467845045	1669.4646282399458	1062.4694673081922	2162.8825034172664	1235.5262652264175	1302.233315378252	1441.0224183503515	950.1505971294088	1374.61769623479	537.7861444380769	2277.261749618371
80000	-15687.702793208915	-183.32997576389337	-15504.37281744502	-15504.37281744502	2.6172231291319222E25	1.1749636462065097E24	2.6695598897770225E25	8.611444802633894E24	1.74248558681581E24	8.0	3.0	3.0	7.0	2.0	-1323.6640408510148	3.899580943583263E-5	5.270675329650416E-16	0.9772727272727271	8958.676327581834	3.899580943583263E-5	0.8761581384884124	0.12384186151158749	1382.6995190810037	3375.501680230705	3007.848014679845	2363.1369511492103	4137.729982518113	3302.091444104674	2857.9632241258278	1901.3193435103562	1906.4059506685535	1547.3834653570557	3236.877745872236	2520.5629248638784	765.736562290473	2019.658513061443	2370.6192170591116	1001.9718795432782	3495.508559828263	3037.5145653975355	2390.9159963787765	2279.2292316652083	1669.4646282399458	945.7035326178293	2037.1750741619926	1149.9615057868757	1322.1181432201988	1407.665216946217	1052.6830358727802	1384.0307655245997	775.0605457941645	2288.3461847361837
82000	-15680.201542302737	-179.69130404229406	-15500.510238260444	-15500.510238260444	1.9839528705387208E26	1.4639576237624664E24	6.9463364595673E25	1.845160118929481E26	8.19799547149421E24	12.0	7.0	1.0	1.0	2.0	-1350.8444279674238	4.140944356013937E-5	3.3089754909761443E-16	0.9772727272727271	8855.419138648216	4.14094435601394E-5	0.8753398338730621	0.1246601661269376	1344.8077811883895	3348.4768699241276	3387.501864938662	2344.22328187979	3991.569982120595	3237.646245189875	2828.5861337123742	1878.7564616556137	1791.9496257414994	1520.964428459119	3331.260473240282	2559.74711991885	741.0116041799072	2059.2338150992778	2484.954288231768	1055.6068407824432	3471.1600162464474	2997.5586805966363	2390.9159963787765	2363.0647529993953	1662.3118029425368	985.7999006044637	2102.8452361391764	1371.8101308754597	1386.5337757601128	1414.7836296662556	1051.8168659897437	1223.7450840521283	570.5325661686995	2288.3461847361837
84000	-15684.253788177062	-191.41661933962794	-15492.837168837434	-15492.837168837434	2.7041386717273225E27	2.234940431053354E24	5.661237389560278E25	6.212973866638793E26	8.858308400488743E25	9.0	2.0	8.0	3.0	1.0	-1399.8274400779517	4.40407674386513E-5	7.7781815465826E-16	0.9772727272727274	8020.964218440836	4.40407674386513E-5	0.8795810497159786	0.1204189502840211	1355.034759224762	3366.9978882377686	3041.079539504654	2323.764067087754	3856.0549738344507	3019.5608637513537	2910.6251666204207	1915.3309039508122	1841.672668444216	1536.2299437439203	3292.53288812917	2485.5734700966073	937.7719892751718	2140.0861551872813	2293.390229570935	1087.4693937284699	3581.345564272471	3078.680607134592	2463.9477848304327	2401.5584348109087	1662.3118029425368	990.6498321956725	2048.3228225503162	1327.526863134492	1366.9846091866084	1358.1118842511123	1019.6608972423393	1362.3444301041386	704.9013711983546	2332.4875591575783
86000	-15686.100749057057	-186.83527780577907	-15499.265471251278	-15499.265471251278	3.0010955119128996E27	2.812004390979496E25	6.896486887864756E26	4.1259549405459064E27	4.131653790140582E25	2.0	2.0	8.0	6.0	5.0	-1414.5594914054554	4.3903054025181575E-5	3.1210319390735044E-16	0.9772727272727271	7719.657089723089	4.390305402518158E-5	0.8801373188267473	0.11986268117325233	1373.082738427724	3370.8687336129783	3001.2175981948344	2340.0585071316364	3672.2284051441684	2841.9299395621865	2913.964705340684	1867.0620941054563	1843.811394792179	1537.9689702503981	3329.85099088599	2480.6990779601674	843.7038285674968	1984.654443588677	2171.097037448717	1014.0010009325205	3581.345564272471	2974.2329656760107	2463.9477848304327	2329.103007070079	1662.3118029425368	1042.2555998310036	2048.281645598812	1309.2831800814495	1395.3128316659013	1525.864798524408	1037.3938540074723	1409.497956986678	550.4019461138532	2216.90743573764
88000	-15681.487670624776	-183.45106703068498	-15498.036603594092	-15498.036603594092	2.548886811445894E28	1.2273219914317731E26	2.0304478323281617E27	2.310451819330175E28	1.3601786654494137E26	3.0	3.0	3.0	4.0	10.0	-1428.0620081561824	4.3849809134206136E-5	1.5624108353139124E-16	0.9772727272727271	7991.789049257845	4.384980913420612E-5	0.8745577838743055	0.125442216125694	1367.9198306499895	3234.6379748124964	3109.828386357257	2339.6455471059908	3836.402298085556	3048.936630022648	2837.2830873662815	1881.5347036813532	1836.9166746189414	1539.7836360225242	3453.6840988151785	2566.5569703440915	782.2987134016828	2178.8104165966274	2264.5144192681923	987.1257557058257	3453.8790824378393	2974.2329656760107	2311.643071267767	2389.264213391049	1662.3118029425368	983.4635883422872	2212.9877738769196	1172.8014765950563	1343.9654108679752	1485.4886891381116	934.5841915184765	1409.497956986678	503.5729829854699	2305.836313441258
90000	-15691.450739324593	-180.06774721484675	-15511.382992109746	-15511.382992109746	5.09588876400618E29	2.580468737639739E26	4.1246020445781955E27	7.5465566721495465E28	1.2357281813962604E26	2.0	13.0	2.0	3.0	3.0	-1434.29476342094	4.269355250343373E-5	1.6047251376474333E-16	0.9772727272727271	8182.373341096632	4.269355250343373E-5	0.8723707603820081	0.12762923961799155	1348.1903178234684	3390.5425723806184	3017.8494323058167	2352.529015527862	3780.7258406484643	3350.443945661901	2879.2058892859336	1851.698500874393	1820.6836155873466	1572.481621224414	3436.682197381462	2501.3652867863193	818.3663688931472	2095.580456049356	2525.3110546109824	1042.8400947156804	3453.8790824378393	2887.66441605778	2311.643071267767	2446.3379206543173	1662.3118029425368	991.458308313196	2187.5882924482216	1316.8165000722543	1327.6066050365616	1439.805148597312	948.1779213426199	1437.3019320482708	538.1982728033825	2267.6336761397442
92000	-15694.83856628802	-188.24400370316852	-15506.59456258485	-15506.59456258485	9.530732357297438E29	2.9302918569953286E27	9.99592725053374E27	2.807345327301312E29	3.0813002306606898E26	4.0	2.0	8.0	4.0	5.0	-1494.5752065152997	4.595012357525412E-5	4.472985810725434E-16	0.9772727272727271	8440.80596174001	4.595012357525412E-5	0.875718650859101	0.12428134914089872	1357.2554358301743	3278.3109335149093	2955.2640139803293	2303.7632432225155	3801.866481086526	3084.664659333554	2893.4430467909933	1976.3444215271602	1742.087053321086	1539.9066120182063	3220.8317697957445	2501.3652867863193	829.5933816768361	2051.3753982541425	2331.4731613798713	1001.4688107692848	3717.5801731526194	2840.0052418587925	2418.6144836742114	2397.904800073374	1662.8685838883448	1008.7755071845658	2087.139261739785	1247.8310959596254	1507.2903545252145	1395.0669586902588	1122.8473590302274	1315.7637031047707	596.7645120356502	2170.5097854371397
94000	-15683.304994258533	-186.50680775927935	-15496.798186499254	-15496.798186499254	5.245734399898415E30	7.004052961947234E28	1.4793790316209147E28	4.974697019888083E29	3.641964250424134E27	5.0	2.0	5.0	2.0	9.0	-1518.7521589317616	4.680834451777725E-5	8.781949153323816E-16	0.9772727272727271	7169.421796952871	4.6808344517777245E-5	0.8737490440673144	0.12625095593268545	1357.291393066376	3391.3520079699597	2865.8085589842685	2281.530441795377	3671.7783405792843	2804.674799507263	3004.8392371563496	1809.449534797237	1742.116736901544	1539.8881926310617	3225.5252627671794	2501.3652867863193	825.918083466071	1970.9422376748585	2235.102652840999	1076.619737838701	3346.399486514771	3006.156822157741	2426.307784601569	2360.386517182202	1682.6653654995785	1007.5192693420123	2189.0252631172493	1416.3188983417015	1340.388359341729	1505.7538629694911	976.1167419764612	1250.792415077539	699.1485558759024	2272.3862162786604
96000	-15687.57921682916	-185.3762122687068	-15502.203004560452	-15502.203004560452	1.779718109298476E32	7.007998648581913E28	2.7880109840672455E28	2.122227766992927E30	2.059455356811479E28	1.0	6.0	11.0	4.0	1.0	-1537.765508753958	4.7170071832236364E-5	1.4524340170902485E-16	0.9772727272727271	7779.508299716042	4.717007183223635E-5	0.8724085068108917	0.127591493189108	1340.095108382364	3244.9710138179353	3008.4323030128076	2252.617358211392	3737.346815427609	3127.226941320508	2938.6721314882925	1827.1219705460787	1720.0411764974317	1513.5091665185626	3381.9738481917307	2483.214306498886	795.569594245741	2029.161386048092	2383.292434448625	982.6352724911569	3614.427682474348	3039.054265409293	2347.775626117433	2504.9899023686553	1669.1544387597867	1002.8200601060294	2366.923113929908	1182.6663721290643	1353.2191466964448	1315.0052561760863	1002.8506632421689	1419.5780116873289	505.9955167755479	2153.2756680265775
98000	-15684.316100818614	-179.09271617961866	-15505.223384638995	-15505.223384638995	1.6652918198959593E33	3.930989652835676E28	6.905016053178614E28	3.6291907603767386E31	4.572768384030344E29	4.0	15.0	1.0	1.0	2.0	-1569.2642923214723	4.304352763019463E-5	9.550065344040775E-16	0.9772727272727271	7925.606009865206	4.3043527630194636E-5	0.8739027638396455	0.126097236160354	1311.0027339146357	3330.1634649021526	2843.0812451935612	2318.2553004881197	4027.9148390728797	3054.096213833562	2949.2291128980464	1895.4671944825811	1811.9374230079009	1569.9280371822883	3500.569502408006	2483.214306498886	787.9043030632723	2029.161386048092	2383.292434448625	988.8465143663933	3374.576811121338	3054.0883469107653	2398.81689173308	2290.582782488707	1669.1544387597867	957.2982618231604	2262.1465448637764	1170.3174617212985	1315.873088654776	1440.2711842516246	1015.4913582351585	1366.6114354008396	733.3837307533731	2249.485881029538
100000	-15685.172816359562	-185.99397099275438	-15499.178845366807	-15499.178845366807	1.0858021376673705E33	2.8628070187652157E28	4.633923411577539E29	3.3620814323749345E31	1.8489321653126622E30	3.0	9.0	6.0	2.0	3.0	-1582.0326572539798	4.448389714321289E-5	1.5401397206086227E-16	NaN	8099.570116410206	4.448389714321291E-5	0.8763315447454177	0.12366845525458178	1372.7035270029899	3168.820064022492	2832.237733037041	2374.381608114553	3957.2401343555844	3120.116628405196	2903.288627540347	1834.97688573329	1804.998493163218	1563.956031324868	3486.657078249232	2586.703673995511	787.5132663067905	2183.4528796695904	2408.1582216403503	1122.1808257491064	3347.8244322179235	3130.3425982192452	2349.862749858092	2501.0045758429746	1691.1411934416467	1029.6440572902993	2207.0708117648237	1112.8703200964678	1325.2131387291513	1462.5092855688258	1023.6911186452827	1308.328354447765	689.5238149453663	2370.4626110850236
102000	-15681.619082559453	-182.24409140063278	-15499.37499115882	-15499.37499115882	3.3398173005484916E34	2.0511002211577507E28	4.49076045990546E30	7.314879320225253E32	1.2056398664093489E30	10.0	2.0	4.0	5.0	2.0	-1724.5302039533035	4.3995363677733126E-5	0.0	NaN	8020.6005173989715	4.399536367773313E-5	0.8767207498907101	0.12327925010928946	1360.1877173466273	3122.618134436219	2832.577509267735	2352.745154437493	3704.608973262172	3064.768524479185	2837.417070336602	1862.5648239389961	1732.0426213639566	1508.7879776037228	3507.581720348014	2501.0643987946246	772.4433955428092	1974.6954969870044	2365.205346106041	993.9654561228568	3310.4452768557426	3077.0173287528855	2349.862749858092	2264.8186511907547	1691.1411934416467	927.1887961613614	2126.3412569716897	1172.4866042826209	1268.5339301634663	1407.8991760566155	996.6779332659685	1230.205010142654	701.4863890722667	2212.3543428283474
